상품명,판매가격,세일여부,1+1,구매여부
갈치(생물),3490,0,0,0
갈치(생물),3130,0,0,0
갈치(생물),2096,0,0,0
갈치(생물),2090,0,0,0
갈치(생물),3145,0,0,0
갈치(생물),6500,0,0,0
갈치(생물),2285,0,0,0
갈치(생물),3330,0,0,0
갈치(생물),6000,0,0,0
갈치(생물),1980,0,0,0
갈치(생물),2750,0,0,0
갈치(생물),2142,0,0,0
갈치(생물),3960,0,0,0
갈치(생물),2670,0,0,0
갈치(생물),1630,0,0,0
갈치(생물),4330,0,0,0
갈치(생물),2110,0,0,0
갈치(생물),3000,0,0,0
갈치(생물),2857,0,0,0
갈치(생물),7515,0,0,0
갈치(생물),2277,0,0,0
갈치(생물),2800,0,0,0
갈치(생물),5900,0,0,0
"고등어(생물, 300~500g)",4000,0,0,0
"고등어(생물, 300~500g)",4490,0,0,0
"고등어(생물, 300~500g)",6400,0,0,0
"고등어(생물, 300~500g)",3980,0,0,0
"고등어(생물, 300~500g)",3333,0,0,0
"고등어(생물, 300~500g)",4400,0,0,0
"고등어(생물, 300~500g)",8000,0,0,0
"고등어(생물, 300~500g)",2900,0,0,0
"고등어(생물, 300~500g)",2990,0,0,0
"고등어(생물, 300~500g)",3000,0,0,1
"고등어(생물, 300~500g)",5000,0,0,0
"고등어(생물, 300~500g)",3900,0,0,0
"고등어(생물, 300~500g)",2500,0,0,0
"고등어(생물, 300~500g)",2400,0,0,0
"고등어(생물, 300~500g)",2980,0,0,0
"고등어(생물, 300~500g)",8500,0,0,0
"고등어(생물, 300~500g)",4900,0,0,0
"고등어(생물, 300~500g)",2300,0,0,0
"고등어(생물, 300~500g)",6800,0,0,0
"고등어(생물, 300~500g)",7500,0,0,0
"고등어(생물, 300~500g)",2450,0,0,0
"고등어(생물, 300~500g)",7800,0,0,0
"고등어(생물, 300~500g)",3990,0,0,0
"고등어(생물, 300~500g)",2000,0,0,0
"고등어(생물, 300~500g)",3400,0,0,0
"고등어(생물, 300~500g)",5900,0,0,0
삼치(500~700g),3990,0,0,0
삼치(500~700g),1100,0,0,0
삼치(500~700g),750,0,0,0
삼치(500~700g),1440,0,0,0
삼치(500~700g),1175,0,0,0
삼치(500~700g),2000,0,0,0
삼치(500~700g),800,0,0,0
삼치(500~700g),1000,0,0,0
삼치(500~700g),1500,0,0,0
삼치(500~700g),798,0,0,0
삼치(500~700g),900,0,0,0
삼치(500~700g),1030,0,0,0
삼치(500~700g),924,0,0,0
삼치(500~700g),830,0,0,0
삼치(500~700g),1012,0,0,0
삼치(500~700g),3450,0,0,0
삼치(500~700g),1174,0,0,0
삼치(500~700g),3900,0,0,0
삼치(500~700g),952,0,0,0
삼치(500~700g),700,0,0,1
삼치(500~700g),1830,0,0,0
삼치(500~700g),870,0,0,0
삼치(500~700g),1730,0,0,0
삼치(500~700g),740,0,0,0
삼치(500~700g),790,0,0,0
삼치(500~700g),860,0,0,0
삼치(500~700g),875,0,0,0
삼치(500~700g),1400,0,0,0
삼치(500~700g),1160,0,0,0
삼치(500~700g),1460,0,0,0
삼치(500~700g),1550,0,0,0
삼치(500~700g),1166,0,0,0
삼치(500~700g),880,0,0,0
"오징어(냉동, 200~300g)",4800,0,0,0
"오징어(냉동, 200~300g)",4000,0,0,0
"오징어(냉동, 200~300g)",4500,0,0,0
"오징어(냉동, 200~300g)",2966,0,0,0
"오징어(냉동, 200~300g)",5000,0,0,0
"오징어(냉동, 200~300g)",3330,0,0,0
"오징어(냉동, 200~300g)",3500,0,0,0
"오징어(냉동, 200~300g)",3950,0,0,1
"오징어(냉동, 200~300g)",3000,0,0,0
"오징어(냉동, 200~300g)",3990,0,0,0
"오징어(냉동, 200~300g)",2500,0,0,0
"오징어(냉동, 200~300g)",2800,0,0,0
"오징어(냉동, 200~300g)",2900,0,0,0
"오징어(냉동, 200~300g)",3340,0,0,0
"오징어(냉동, 200~300g)",3300,0,0,0
"오징어(냉동, 200~300g)",5280,0,0,0
"오징어(생물, 200~300g)",7000,0,0,0
"오징어(생물, 200~300g)",6000,0,0,0
"오징어(생물, 200~300g)",7400,0,0,0
"오징어(생물, 200~300g)",3990,0,0,0
"오징어(생물, 200~300g)",6580,0,0,0
"오징어(생물, 200~300g)",6500,0,0,0
"오징어(생물, 200~300g)",8750,0,0,0
"오징어(생물, 200~300g)",5000,0,0,0
"오징어(생물, 200~300g)",3495,0,0,0
"오징어(생물, 200~300g)",9000,0,0,0
"오징어(생물, 200~300g)",7900,0,0,0
"오징어(생물, 200~300g)",8800,0,0,0
"오징어(생물, 200~300g)",8000,0,0,0
"오징어(생물, 200~300g)",3300,0,0,0
부세(200~400g),4900,0,0,0
부세(200~400g),5000,0,0,0
부세(200~400g),2000,0,0,1
부세(200~400g),4000,0,0,0
부세(200~400g),2500,0,0,0
부세(200~400g),3000,0,0,0
부세(200~400g),3500,0,0,0
부세(200~400g),7000,0,0,0
부세(200~400g),3330,0,0,0
부세(200~400g),6000,0,0,0
참조기(200~400g),6333,0,0,0
참조기(200~400g),7000,0,0,0
참조기(200~400g),1000,0,0,0
참조기(200~400g),11800,0,0,0
참조기(200~400g),1428,0,0,0
참조기(200~400g),990,0,0,0
참조기(200~400g),1200,0,0,0
참조기(200~400g),4950,0,0,0
참조기(200~400g),2000,0,0,0
참조기(200~400g),910,0,0,0
참조기(200~400g),1600,0,0,0
참조기(200~400g),1490,0,0,0
참조기(200~400g),1500,0,0,0
참조기(200~400g),1980,0,0,0
참조기(200~400g),1800,0,0,0
참조기(200~400g),880,0,0,1
CJ 더안심 건강란(대란 15개),5990,0,0,0
CJ 더안심 건강란(대란 15개),6000,0,0,0
CJ 더안심 건강란(대란 15개),4990,0,0,0
CJ 더안심 건강란(대란 15개),7890,0,0,0
CJ 더안심 건강란(대란 15개),5650,1,0,0
CJ 더안심 건강란(대란 15개),6900,0,0,0
CJ 더안심 건강란(대란 15개),4300,0,0,1
CJ 알짜란(대란 15개),4990,0,0,0
CJ 알짜란(대란 15개),8410,0,0,0
CJ 알짜란(대란 15개),3990,0,0,1
CJ 알짜란(대란 15개),6200,0,0,0
CJ 알짜란(대란 15개),4080,0,0,0
CJ 알짜란(대란 15개),8200,0,0,0
CJ 알짜란(대란 15개),5490,0,0,0
CJ 알짜란(대란 15개),4200,0,0,0
CJ 알짜란(대란 15개),5990,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6490,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5990,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),4990,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),7500,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5000,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5590,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5290,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6980,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5490,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5980,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5200,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5690,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6250,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5800,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6350,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),8500,0,0,0
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),4950,0,0,1
풀무원 동물복지 목초란(대란 10개),5990,0,0,0
풀무원 동물복지 목초란(대란 10개),4950,0,0,1
풀무원 동물복지 목초란(대란 10개),4990,0,0,0
풀무원 동물복지 목초란(대란 10개),6990,0,0,0
풀무원 동물복지 목초란(대란 10개),5950,0,0,0
참프레 동물복지 닭백숙(1.1kg),7990,0,0,0
하림 자연실록백숙 830g,6280,0,0,0
하림 토종닭백숙(1050g),8880,0,0,0
하림 토종닭백숙(1050g),9900,0,0,0
하림 토종닭백숙(1050g),8990,0,0,1
하림 토종닭백숙(1050g),9300,0,0,0
하림 토종닭백숙(1050g),7990,0,0,0
하림 토종닭백숙(1050g),11980,0,0,0
하림 토종닭백숙(1050g),7800,1,0,0
돼지고기 목살,1670,0,0,0
돼지고기 목살,1470,0,0,0
돼지고기 목살,1650,0,0,0
돼지고기 목살,1800,0,0,0
돼지고기 목살,1750,0,0,0
돼지고기 목살,2000,0,0,0
돼지고기 목살,2150,0,0,0
돼지고기 목살,1670,1,0,0
돼지고기 목살,1900,0,0,0
돼지고기 목살,1500,0,0,0
돼지고기 목살,1950,0,0,0
돼지고기 목살,2400,0,0,0
돼지고기 목살,1680,0,0,0
돼지고기 목살,1966,0,0,0
돼지고기 목살,2200,0,0,0
돼지고기 목살,1400,0,0,0
돼지고기 목살,1600,0,0,0
돼지고기 목살,1280,1,0,1
돼지고기 목살,1833,0,0,0
돼지고기 목살,1690,0,0,0
돼지고기 목살,1980,0,0,0
돼지고기 목살,1700,0,0,0
돼지고기 목살,1340,0,0,0
돼지고기 목살,1490,0,0,0
돼지고기 목살,1583,0,0,0
돼지고기 삼겹살,1970,0,0,0
돼지고기 삼겹살,1500,0,0,0
돼지고기 삼겹살,2980,0,0,0
돼지고기 삼겹살,1760,0,0,0
돼지고기 삼겹살,1600,0,0,0
돼지고기 삼겹살,1680,0,0,0
돼지고기 삼겹살,1666,0,0,0
돼지고기 삼겹살,1580,1,0,0
돼지고기 삼겹살,1790,1,0,0
돼지고기 삼겹살,2000,0,0,0
돼지고기 삼겹살,1780,0,0,0
돼지고기 삼겹살,1380,1,0,0
돼지고기 삼겹살,1966,0,0,1
돼지고기 삼겹살,2300,0,0,0
돼지고기 삼겹살,2380,1,0,0
돼지고기 삼겹살,1580,0,0,0
돼지고기 삼겹살,1840,0,0,0
돼지고기 삼겹살,2200,0,0,0
돼지고기 삼겹살,1790,0,0,0
돼지고기 삼겹살,1800,0,0,0
돼지고기 삼겹살,2180,0,0,0
돼지고기 삼겹살,2050,0,0,0
돼지고기 삼겹살,1750,0,0,0
돼지고기 삼겹살,1650,0,0,0
돼지고기 삼겹살,3800,1,0,0
돼지고기 삼겹살,1690,0,0,0
돼지고기 삼겹살,1490,0,0,0
돼지고기 삼겹살,1665,0,0,0
돼지고기 삼겹살,1667,0,0,0
돼지고기 삼겹살,2150,0,0,0
돼지고기 삼겹살,2400,0,0,0
돼지고기 삼겹살,1950,0,0,0
돼지고기 삼겹살,2960,0,0,0
돼지고기 삼겹살,2133,0,0,0
돼지고기 삼겹살,1967,0,0,0
돼지고기 삼겹살,1700,0,0,0
돼지고기 삼겹살,1890,0,0,0
돼지고기 삼겹살,2480,1,0,0
돼지고기 삼겹살,1970,1,0,0
돼지고기 삼겹살,2290,0,0,0
돼지고기 삼겹살,2380,0,0,0
돼지고기 삼겹살,3280,0,0,0
돼지고기 삼겹살,1900,0,0,0
돼지고기 삼겹살,3980,0,0,0
돼지고기 삼겹살,2870,1,0,0
돼지고기 삼겹살,2880,0,0,0
쇠고기 등심(1+등급),10600,0,0,0
쇠고기 등심(1+등급),9000,0,0,0
쇠고기 등심(1+등급),13020,0,0,0
쇠고기 등심(1+등급),19000,0,0,0
쇠고기 등심(1+등급),7500,0,0,0
쇠고기 등심(1+등급),10000,0,0,0
쇠고기 등심(1+등급),13800,0,0,0
쇠고기 등심(1+등급),12000,0,0,0
쇠고기 등심(1+등급),18800,0,0,0
쇠고기 등심(1+등급),11800,0,0,0
쇠고기 등심(1+등급),8500,0,0,0
쇠고기 등심(1+등급),13500,0,0,0
쇠고기 등심(1+등급),11290,0,0,0
쇠고기 등심(1+등급),7167,0,0,0
쇠고기 등심(1+등급),9667,0,0,1
쇠고기 등심(1+등급),9500,0,0,0
쇠고기 등심(1+등급),8000,0,0,0
쇠고기 등심(1+등급),11000,0,0,0
쇠고기 등심(1+등급),11690,1,0,0
쇠고기 등심(1+등급),8666,0,0,0
쇠고기 등심(1+등급),12980,1,0,0
쇠고기 등심(1+등급),10500,0,0,0
쇠고기 등심(1+등급),16600,0,0,0
쇠고기 등심(1+등급),12400,0,0,0
쇠고기 등심(1+등급),8800,0,0,0
쇠고기 등심(1+등급),15400,0,0,0
쇠고기 등심(1+등급),12800,0,0,0
쇠고기 등심(1+등급),12900,0,0,0
쇠고기 등심(1등급),9900,0,0,0
쇠고기 등심(1등급),7000,0,0,0
쇠고기 등심(1등급),14000,0,0,0
쇠고기 등심(1등급),12110,1,0,0
쇠고기 등심(1등급),9500,0,0,0
쇠고기 등심(1등급),14500,0,0,0
쇠고기 등심(1등급),10000,0,0,0
쇠고기 등심(1등급),16200,0,0,0
쇠고기 등심(1등급),10600,0,0,0
쇠고기 등심(1등급),9900,1,0,0
쇠고기 등심(1등급),8500,0,0,0
쇠고기 등심(1등급),9890,0,0,0
쇠고기 등심(1등급),7800,0,0,0
쇠고기 등심(1등급),9800,0,0,0
쇠고기 등심(1등급),8666,0,0,0
쇠고기 등심(1등급),11200,1,0,0
쇠고기 등심(1등급),12320,1,0,0
쇠고기 등심(1등급),11000,0,0,0
쇠고기 등심(1등급),12700,0,0,0
쇠고기 등심(1등급),7490,0,0,1
쇠고기 등심(1등급),8880,0,0,0
쇠고기 등심(1등급),8000,0,0,0
쇠고기 등심(1등급),6980,0,0,0
쇠고기 등심(1등급),6500,0,0,0
쇠고기 등심(1등급),9990,0,0,0
쇠고기 등심(1등급),8650,0,0,0
쇠고기 불고기(1+등급),4640,0,0,0
쇠고기 불고기(1+등급),5800,0,0,0
쇠고기 불고기(1+등급),5000,0,0,0
쇠고기 불고기(1+등급),4500,0,0,0
쇠고기 불고기(1+등급),3933,0,0,0
쇠고기 불고기(1+등급),4640,1,0,0
쇠고기 불고기(1+등급),5500,0,0,0
쇠고기 불고기(1+등급),4300,0,0,0
쇠고기 불고기(1+등급),4000,0,0,0
쇠고기 불고기(1+등급),3800,0,0,0
쇠고기 불고기(1+등급),4100,0,0,0
쇠고기 불고기(1+등급),3700,0,0,1
쇠고기 불고기(1+등급),4899,0,0,0
쇠고기 불고기(1+등급),4466,0,0,0
쇠고기 불고기(1+등급),6300,0,0,0
쇠고기 불고기(1+등급),8000,0,0,0
쇠고기 불고기(1+등급),4200,0,0,0
쇠고기 불고기(1등급),3166,0,0,0
쇠고기 불고기(1등급),4980,0,0,0
쇠고기 불고기(1등급),4990,0,0,0
쇠고기 불고기(1등급),4400,0,0,0
쇠고기 불고기(1등급),3460,0,0,0
쇠고기 불고기(1등급),4200,0,0,0
쇠고기 불고기(1등급),3670,0,0,0
쇠고기 불고기(1등급),3950,0,0,0
쇠고기 불고기(1등급),4580,0,0,0
쇠고기 불고기(1등급),4000,0,0,1
쇠고기 불고기(1등급),4900,0,0,0
쇠고기 불고기(1등급),3800,0,0,0
쇠고기 불고기(1등급),7300,1,0,0
쇠고기 불고기(1등급),3990,0,0,0
쇠고기 불고기(1등급),4950,0,0,0
쇠고기 불고기(1등급),3500,0,0,0
쇠고기 불고기(1등급),3980,0,0,0
쇠고기 불고기(1등급),3900,1,0,0
쇠고기 불고기(1등급),4466,0,0,0
쇠고기 불고기(1등급),4760,1,0,0
쇠고기 불고기(1등급),4500,0,0,0
쇠고기 불고기(1등급),3480,0,0,0
쇠고기 불고기(1등급),5800,0,0,0
쇠고기 불고기(1등급),4800,0,0,0
쇠고기 불고기(1등급),4300,0,0,0
쇠고기 불고기(1등급),5320,1,0,0
가지,694,0,0,0
가지,571,0,0,0
가지,450,0,0,0
가지,600,0,0,0
가지,500,0,0,0
가지,800,0,0,0
가지,330,0,0,0
가지,510,0,0,0
가지,300,0,0,0
가지,700,0,0,0
가지,550,0,0,0
가지,400,0,0,0
가지,750,0,0,0
가지,495,0,0,1
가지,383,0,0,0
가지,617,0,0,0
감자(껍질 있는 감자),390,0,0,0
감자(껍질 있는 감자),200,0,0,1
감자(껍질 있는 감자),298,0,0,0
감자(껍질 있는 감자),278,0,0,0
감자(껍질 있는 감자),698,0,0,0
감자(껍질 있는 감자),348,0,0,0
감자(껍질 있는 감자),500,0,0,0
감자(껍질 있는 감자),300,0,0,0
감자(껍질 있는 감자),665,0,0,0
감자(껍질 있는 감자),398,0,0,0
감자(껍질 있는 감자),450,0,0,0
감자(껍질 있는 감자),250,0,0,0
감자(껍질 있는 감자),550,0,0,0
감자(껍질 있는 감자),220,0,0,0
감자(껍질 있는 감자),480,0,0,0
감자(껍질 있는 감자),560,0,0,0
감자(껍질 있는 감자),380,0,0,0
감자(껍질 있는 감자),443,0,0,0
감자(껍질 있는 감자),280,0,0,0
감자(껍질 있는 감자),217,0,0,0
감자(껍질 있는 감자),400,0,0,0
감자(껍질 있는 감자),248,0,0,0
감자(껍질 있는 감자),428,0,0,0
감자(껍질 있는 감자),290,0,0,0
감자(껍질 있는 감자),700,0,0,0
고구마(껍질 있는 밤고구마),300,0,0,0
고구마(껍질 있는 밤고구마),383,1,0,0
고구마(껍질 있는 밤고구마),400,0,0,0
고구마(껍질 있는 밤고구마),426,0,0,0
고구마(껍질 있는 밤고구마),383,0,0,0
고구마(껍질 있는 밤고구마),985,0,0,0
고구마(껍질 있는 밤고구마),373,0,0,0
고구마(껍질 있는 밤고구마),590,0,0,0
고구마(껍질 있는 밤고구마),320,0,0,0
고구마(껍질 있는 밤고구마),500,0,0,0
고구마(껍질 있는 밤고구마),570,0,0,0
고구마(껍질 있는 밤고구마),250,0,0,1
고구마(껍질 있는 밤고구마),880,0,0,0
고구마(껍질 있는 밤고구마),262,1,0,0
고구마(껍질 있는 밤고구마),450,0,0,0
고구마(껍질 있는 밤고구마),285,0,0,0
고구마(껍질 있는 밤고구마),260,0,0,0
고구마(껍질 있는 밤고구마),549,0,0,0
고구마(껍질 있는 밤고구마),270,0,0,0
고구마(껍질 있는 밤고구마),370,0,0,0
고구마(껍질 있는 밤고구마),550,0,0,0
고구마(껍질 있는 밤고구마),399,0,0,0
고구마(껍질 있는 밤고구마),299,0,0,0
고구마(껍질 있는 밤고구마),430,0,0,0
고구마(껍질 있는 밤고구마),349,1,0,0
고구마(껍질 있는 밤고구마),350,0,0,0
고구마(껍질 있는 밤고구마),1000,0,0,0
고구마(껍질 있는 밤고구마),600,0,0,0
고구마(껍질 있는 밤고구마),332,0,0,0
고구마(껍질 있는 밤고구마),390,0,0,0
고구마(껍질 있는 밤고구마),325,0,0,0
고구마(껍질 있는 밤고구마),980,0,0,0
고구마(껍질 있는 밤고구마),650,0,0,0
고구마(껍질 있는 호박고구마),415,1,0,0
고구마(껍질 있는 호박고구마),470,0,0,0
고구마(껍질 있는 호박고구마),612,0,0,0
고구마(껍질 있는 호박고구마),500,0,0,0
고구마(껍질 있는 호박고구마),690,0,0,0
고구마(껍질 있는 호박고구마),498,0,0,0
고구마(껍질 있는 호박고구마),700,0,0,0
고구마(껍질 있는 호박고구마),300,0,0,0
고구마(껍질 있는 호박고구마),498,1,0,1
고구마(껍질 있는 호박고구마),362,1,0,0
고구마(껍질 있는 호박고구마),880,0,0,0
고구마(껍질 있는 호박고구마),649,0,0,0
고구마(껍질 있는 호박고구마),430,0,0,0
고구마(껍질 있는 호박고구마),550,0,0,0
고구마(껍질 있는 호박고구마),566,0,0,0
고구마(껍질 있는 호박고구마),1200,0,0,0
고구마(껍질 있는 호박고구마),610,0,0,0
고구마(껍질 있는 호박고구마),499,0,0,0
고구마(껍질 있는 호박고구마),1000,0,0,0
고구마(껍질 있는 호박고구마),600,0,0,0
고구마(껍질 있는 호박고구마),582,0,0,0
고구마(껍질 있는 호박고구마),450,0,0,0
고구마(껍질 있는 호박고구마),350,0,0,0
고구마(껍질 있는 호박고구마),570,1,0,0
고구마(껍질 있는 호박고구마),375,0,0,0
깻잎,1390,0,0,0
깻잎,1000,0,0,0
깻잎,1300,0,0,0
깻잎,2000,0,0,0
깻잎,2857,0,0,0
깻잎,1790,0,0,0
깻잎,1200,0,0,0
깻잎,1680,0,0,0
깻잎,1700,0,0,0
깻잎,1670,0,0,0
깻잎,1800,0,0,0
깻잎,2586,0,0,0
깻잎,1990,0,0,0
깻잎,1900,0,0,0
깻잎,2400,0,0,0
깻잎,1660,0,0,0
깻잎,1400,0,0,0
깻잎,1865,0,0,0
깻잎,1500,0,0,0
깻잎,1538,0,0,1
깻잎,1587,0,0,0
찬마루 김밥 단무지,2880,0,0,0
찬마루 김밥 단무지,2800,0,0,0
찬마루 김밥 단무지,2950,0,0,0
찬마루 김밥 단무지,2990,0,0,0
찬마루 김밥 단무지,2980,0,0,0
찬마루 김밥 단무지,2300,0,0,1
찬마루 김밥 단무지,2700,0,0,0
찬마루 김밥 단무지,2390,0,0,0
하선정 숯 김밥단무지,2580,0,0,0
하선정 숯 김밥단무지,2550,0,0,0
하선정 숯 김밥단무지,2390,0,0,0
하선정 숯 김밥단무지,2380,0,0,1
당근(흙당근),699,0,0,0
당근(흙당근),749,0,0,0
당근(흙당근),540,0,0,0
당근(흙당근),200,0,0,0
당근(흙당근),680,0,0,0
당근(흙당근),390,0,0,0
당근(흙당근),558,0,0,0
당근(흙당근),300,0,0,0
당근(흙당근),548,0,0,0
당근(흙당근),450,0,0,0
당근(흙당근),650,0,0,0
당근(흙당근),250,0,0,0
당근(흙당근),400,0,0,0
당근(흙당근),298,1,0,0
당근(흙당근),449,0,0,0
당근(흙당근),599,0,0,0
당근(흙당근),700,0,0,0
당근(흙당근),498,0,0,0
당근(흙당근),398,0,0,0
당근(흙당근),280,0,0,0
당근(흙당근),380,0,0,0
당근(흙당근),490,0,0,0
당근(흙당근),399,0,0,1
당근(흙당근),539,0,0,0
당근(흙당근),500,0,0,0
당근(흙당근),350,0,0,0
당근(흙당근),749,1,0,0
당근(흙당근),550,0,0,0
당근(흙당근),549,0,0,0
당근(흙당근),290,0,0,0
당근(흙당근),598,0,0,0
당근(흙당근),496,0,0,0
당근(흙당근),570,0,0,0
당근(흙당근),310,0,0,0
당근(흙당근),499,0,0,0
"대파(흙대파, 500~800g)",2590,0,0,0
"대파(흙대파, 500~800g)",5000,0,0,0
"대파(흙대파, 500~800g)",2000,0,0,0
"대파(흙대파, 500~800g)",2680,0,0,0
"대파(흙대파, 500~800g)",2390,0,0,0
"대파(흙대파, 500~800g)",1790,0,0,0
"대파(흙대파, 500~800g)",2290,0,0,0
"대파(흙대파, 500~800g)",2500,0,0,0
"대파(흙대파, 500~800g)",1990,0,0,0
"대파(흙대파, 500~800g)",2580,0,0,0
"대파(흙대파, 500~800g)",3900,0,0,0
"대파(흙대파, 500~800g)",2490,0,0,0
"대파(흙대파, 500~800g)",4980,0,0,0
"대파(흙대파, 500~800g)",1980,0,0,0
"대파(흙대파, 500~800g)",1500,0,0,0
"대파(흙대파, 500~800g)",3490,0,0,0
"대파(흙대파, 500~800g)",1850,0,0,0
"대파(흙대파, 500~800g)",2590,1,0,0
"대파(흙대파, 500~800g)",1750,0,0,0
"대파(흙대파, 500~800g)",1800,0,0,0
"대파(흙대파, 500~800g)",2980,0,0,0
"대파(흙대파, 500~800g)",2480,0,0,0
"대파(흙대파, 500~800g)",4000,0,0,0
"대파(흙대파, 500~800g)",2300,0,0,1
"대파(흙대파, 500~800g)",3000,0,0,0
"대파(흙대파, 500~800g)",4500,0,0,0
"대파(흙대파, 500~800g)",3500,0,0,0
"대파(흙대파, 500~800g)",4900,1,0,0
"대파(흙대파, 500~800g)",2880,0,0,0
"대파(흙대파, 500~800g)",3980,0,0,0
"대파(흙대파, 500~800g)",2200,0,0,0
마늘(깐마늘),1000,0,0,0
마늘(깐마늘),800,0,0,0
마늘(깐마늘),860,0,0,0
마늘(깐마늘),796,0,0,0
마늘(깐마늘),700,0,0,0
마늘(깐마늘),850,0,0,0
마늘(깐마늘),1900,0,0,0
마늘(깐마늘),600,0,0,0
마늘(깐마늘),980,0,0,0
마늘(깐마늘),1550,0,0,0
마늘(깐마늘),550,0,0,0
마늘(깐마늘),750,0,0,0
마늘(깐마늘),500,0,0,1
마늘(깐마늘),1980,0,0,0
마늘(깐마늘),549,0,0,0
마늘(깐마늘),830,0,0,0
마늘(깐마늘),900,0,0,0
마늘(깐마늘),798,0,0,0
마늘(깐마늘),1500,0,0,0
마늘(깐마늘),1880,0,0,0
마늘(깐마늘),1212,0,0,0
마늘(깐마늘),598,0,0,0
마늘(깐마늘),598,1,0,0
마늘(깐마늘),1350,0,0,0
마늘(깐마늘),666,0,0,0
마늘(깐마늘),987,0,0,0
무(줄기 없는 무),2980,0,0,0
무(줄기 없는 무),2900,0,0,0
무(줄기 없는 무),2500,0,0,0
무(줄기 없는 무),3980,0,0,0
무(줄기 없는 무),5500,0,0,0
무(줄기 없는 무),3280,0,0,0
무(줄기 없는 무),2880,0,0,0
무(줄기 없는 무),3000,0,0,0
무(줄기 없는 무),2280,0,0,0
무(줄기 없는 무),2990,0,0,0
무(줄기 없는 무),4500,0,0,0
무(줄기 없는 무),4000,0,0,0
무(줄기 없는 무),2000,0,0,0
무(줄기 없는 무),4980,0,0,0
무(줄기 없는 무),3200,0,0,0
무(줄기 없는 무),3800,0,0,0
무(줄기 없는 무),2790,0,0,0
무(줄기 없는 무),3500,0,0,0
무(줄기 없는 무),3600,0,0,0
무(줄기 없는 무),3990,0,0,0
무(줄기 없는 무),2360,0,0,0
무(줄기 없는 무),1500,0,0,1
배추,3490,0,0,0
배추,4000,0,0,0
배추,4590,0,0,0
배추,7800,0,0,0
배추,3800,0,0,0
배추,5000,0,0,0
배추,3480,0,0,0
배추,3780,0,0,0
배추,4500,0,0,0
배추,6500,0,0,0
배추,3280,0,0,0
배추,6490,0,0,0
배추,3990,0,0,0
배추,5200,0,0,0
배추,2980,0,0,0
배추,4990,0,0,0
배추,4300,0,0,0
배추,5500,0,0,0
배추,3690,0,0,0
배추,3000,0,0,0
배추,3500,0,0,0
배추,3300,0,0,0
배추,3950,0,0,0
배추,7980,0,0,0
배추,5990,0,0,0
배추,4490,0,0,1
배추,6800,0,0,0
느타리버섯,1590,0,0,0
느타리버섯,1290,0,0,0
느타리버섯,1750,0,0,0
느타리버섯,1490,0,0,0
느타리버섯,1980,0,0,0
느타리버섯,500,0,0,0
느타리버섯,660,0,0,0
느타리버섯,396,1,0,1
느타리버섯,796,0,0,0
느타리버섯,990,0,0,0
느타리버섯,800,0,0,0
느타리버섯,1000,0,0,0
느타리버섯,1300,0,0,0
느타리버섯,650,0,0,0
느타리버섯,1250,0,0,0
느타리버섯,496,0,0,0
느타리버섯,670,0,0,0
느타리버섯,700,0,0,0
느타리버섯,450,0,0,0
느타리버섯,600,0,0,0
느타리버섯,750,0,0,0
느타리버섯,440,0,0,0
느타리버섯,1500,0,0,0
느타리버섯,400,0,0,0
느타리버섯,425,0,0,0
느타리버섯,850,0,0,0
느타리버섯,1095,0,0,0
느타리버섯,558,0,0,0
느타리버섯,569,0,0,0
느타리버섯,490,1,0,0
느타리버섯,657,0,0,0
느타리버섯,681,0,0,0
느타리버섯,582,0,0,0
느타리버섯,710,0,0,0
느타리버섯,1350,0,0,0
느타리버섯,900,0,0,0
느타리버섯,640,0,0,0
양송이버섯,1900,0,0,0
양송이버섯,1623,0,0,0
양송이버섯,2600,0,0,0
양송이버섯,3400,0,0,0
양송이버섯,1660,0,0,0
양송이버섯,1652,0,0,0
양송이버섯,1100,0,0,0
양송이버섯,2718,0,0,0
양송이버섯,2200,0,0,0
양송이버섯,1850,0,0,0
양송이버섯,2300,0,0,0
양송이버섯,1070,0,0,0
양송이버섯,2980,0,0,0
양송이버섯,1875,0,0,0
